row_label_raw,row_label_full,col_0,31/12/2020(VND),01/01/2020(VND),numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,57.377.134.537,639.302.077.798,57377134537.0,639302077798.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,40.627.326.209,572.299.237.012,40627326209.0,572299237012.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,689.071.330,45.502.909.482,689071330.0,45502909482.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,16.060.736.998,21.499.931.304,16060736998.0,21499931304.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,57.377.134.537,639.302.077.798,57377134537.0,639302077798.0
