row_label_raw,row_label_full,col_0,col_1,31/12/2020(VND),01/01/2020(VND),numeric__col_1,numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),628.864.214,586.056.702,,628864214.0,586056702.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),435.999.415.788,287.565.777.582,,435999415788.0,287565777582.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,(iii),16.000.000.000,17.000.000.000,,16000000000.0,17000000000.0
Cộng,Cộng,Cộng,,452.628.280.002,305.151.834.284,,452628280002.0,305151834284.0
