row_label_raw,row_label_full,col_0,Năm 2020(VND),numeric__Năm 2020(VND)
Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,3.078.000.000,3078000000.0
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,268.800.000,268800000.0
Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,120.000.000,120000000.0
Cộng,Cộng,Cộng,3.466.800.000,3466800000.0
