row_label_raw,row_label_full,col_0,col_1,31/12/2020(VND),01/01/2020(VND),numeric__col_1,numeric__31/12/2020(VND),numeric__01/01/2020(VND)
a.,a.,a.,Ngắn hạn,2.622.176.180.243,2.878.045.470.171,,2622176180243.0,2878045470171.0
a.,a.,a.,Công ty Mua bán điện,2.615.891.410.248,2.873.278.289.600,,2615891410248.0,2873278289600.0
a.,a.,a.,Các khách hàng khác,6.284.769.995,4.767.180.571,,6284769995.0,4767180571.0
b.,b.,b.,Dài hạn,-,-,,,
b.,b. > b.,b.,Cộng,2.622.176.180.243,2.878.045.470.171,,2622176180243.0,2878045470171.0
