row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",1.700.235.664,11.532.943.277,1700235664.0,11532943277.0
Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,270.690.767.279,27.037.500.000,270690767279.0,27037500000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,6.549.403.455,7.920.089.770,6549403455.0,7920089770.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,296.301.712,283.078.858,296301712.0,283078858.0
Cộng,Cộng,Cộng,279.236.708.110,46.773.611.905,279236708110.0,46773611905.0
