row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",8.498.562.474.509,7.876.654.099.798,8498562474509.0,7876654099798.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,465.952.280.800,387.436.509.640,465952280800.0,387436509640.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.690.548.956.480,2.100.858.844.230,1690548956480.0,2100858844230.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,317.953.248.953,349.462.612.843,317953248953.0,349462612843.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,354.551.818.551,410.406.175.332,354551818551.0,410406175332.0
Cộng,Cộng,Cộng,11.327.568.779.293,11.124.818.241.843,11327568779293.0,11124818241843.0
