row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Lợi nhuận sau thuế chưa phân phối VND,Nguồn vốn đầu tư xây dựng cơ bản VND,Tổng cộng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Nguồn vốn đầu tư xây dựng cơ bản VND,numeric__Tổng cộng VND
Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,5.000.000.000.000,30.361.932.352,379.101.007.596,543.092.845.095,5.952.555.785.043,5000000000000.0,30361932352.0,379101007596.0,543092845095.0,5952555785043.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,125.550.876.435,-,125.550.876.435,,,125550876435.0,,125550876435.0
"Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)","Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)","Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)",-,-,(9.500.000.000),-,(9.500.000.000),,,-9500000000.0,,-9500000000.0
Cổ tức (Thuyết minh 23),Cổ tức (Thuyết minh 23),Cổ tức (Thuyết minh 23),-,-,(300.000.000.000),-,(300.000.000.000),,,-300000000000.0,,-300000000000.0
Số dư tại ngày 1/1/2024,Số dư tại ngày 1/1/2024,Số dư tại ngày 1/1/2024,5.000.000.000.000,30.361.932.352,195.151.884.031,543.092.845.095,5.768.606.661.478,5000000000000.0,30361932352.0,195151884031.0,543092845095.0,5768606661478.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,156.359.338.939,-,156.359.338.939,,,156359338939.0,,156359338939.0
"Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)","Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)","Phân bổ vào quỹ khen thưởng, phúc lợi (Thuyết minh 20)",-,-,(19.400.000.000),-,(19.400.000.000),,,-19400000000.0,,-19400000000.0
Cổ tức (Thuyết minh 23),Cổ tức (Thuyết minh 23),Cổ tức (Thuyết minh 23),-,-,(150.000.000.000),-,(150.000.000.000),,,-150000000000.0,,-150000000000.0
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,5.000.000.000.000,30.361.932.352,182.111.222.970,543.092.845.095,5.755.566.000.417,5000000000000.0,30361932352.0,182111222970.0,543092845095.0,5755566000417.0
