row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm(%),Nămđáo hạn,31/12/2024VND,1/1/2024VND,numeric__Loại tiền,numeric__Lãi suất năm(%),numeric__Nămđáo hạn,numeric__31/12/2024VND,numeric__1/1/2024VND
Ngân hàng Phát triển Châu Á (i),Ngân hàng Phát triển Châu Á (i),Ngân hàng Phát triển Châu Á (i),USD,Thả nổi,2039,1.600.454.159.760,1.572.708.003.602,,,2039.0,1600454159760.0,1572708003602.0
Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,USD,-,2024,-,11.477.033.700,,,2024.0,,11477033700.0
Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Hoàn Kiểm,VND,-,2024,-,6.567.862.842,,,2024.0,,6567862842.0
,,,,,,1.600.454.159.760,1.590.752.900.144,,,,1600454159760.0,1590752900144.0
,,,,,,(49.685.809.507),(61.231.093.893),,,,-49685809507.0,-61231093893.0
Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),Khoản đến hạn trả trong vòng 12 tháng (Thuyết minh 19(a)),1.550.768.350.253,1.529.521.806.251,,,,1550768350253.0,1529521806251.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,1.550.768.350.253,1.529.521.806.251,,,,1550768350253.0,1529521806251.0
