row_label_raw,row_label_full,STT,Đơn vị,Tổng doanh thu2024VND,Chi tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2024VND,Chi tiết doanh thu > Doanh thu hoạt động tài chính2024VND,Chi tiết doanh thu > Thu nhập khác2024VND,Lợi nhuận/(lỗ)sau thuế TNDN2024VND,numeric__Đơn vị,numeric__Tổng doanh thu2024VND,numeric__Chi tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2024VND,numeric__Chi tiết doanh thu > Doanh thu hoạt động tài chính2024VND,numeric__Chi tiết doanh thu > Thu nhập khác2024VND,numeric__Lợi nhuận/(lỗ)sau thuế TNDN2024VND
1,1,1,Văn phòng Công ty mẹ,1.472.517.767.384,934.096.913.123,532.211.657.487,6.209.196.774,185.485.609.800,,1472517767384.0,934096913123.0,532211657487.0,6209196774.0,185485609800.0
2,2,2,Các đơn vị phụ thuộcNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam ĐịnhTrung tâm Phát triển Sản xuất vàKinh doanh VinatexNhà máy Sản xuất Vải Yarn DyedNhà máy May Quế Sơn,327.475.949.648409.481.173.22031.578.731.91510.809.341388.644,325.888.713.784403.458.980.13531.493.772.506-,1.587.235.8646.022.193.08581.823.89410.809.341388.644,--3.135.515-,(15.566.361.630)(14.596.810.326)1.030.399.3839.093.068(2.591.356),,3.274759496484095e+48,,1.5872358646022193e+41,,
3,3,3,Tổng cộng,2.241.064.820.152,1.694.938.379.548,539.914.108.315,6.212.332.289,156.359.338.939,,2241064820152.0,1694938379548.0,539914108315.0,6212332289.0,156359338939.0
