row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
"Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thưởng và phúc lợi khác của người quản lý chủ chốt",,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Ông Lê Tiến Trường – Chủ tịch,Thành viên Hội đồng Quản trị > Ông Lê Tiến Trường – Chủ tịch,Ông Lê Tiến Trường – Chủ tịch,1.366.402.502,805.000.000,1366402502.0,805000000.0
Ông Trần Quang Nghị – Phó Chủ tịch,Thành viên Hội đồng Quản trị > Ông Trần Quang Nghị – Phó Chủ tịch,Ông Trần Quang Nghị – Phó Chủ tịch,164.160.000,161.000.000,164160000.0,161000000.0
Ông Cao Hữu Hiếu – Thành viên,Thành viên Hội đồng Quản trị > Ông Cao Hữu Hiếu – Thành viên,Ông Cao Hữu Hiếu – Thành viên,1.314.451.008,761.000.000,1314451008.0,761000000.0
Ông Đăng Vũ Hùng – Thành viên,Thành viên Hội đồng Quản trị > Ông Đăng Vũ Hùng – Thành viên,Ông Đăng Vũ Hùng – Thành viên,108.000.000,107.000.000,108000000.0,107000000.0
Ông Vũ Hồng Tuấn – Thành viên,Thành viên Hội đồng Quản trị > Ông Vũ Hồng Tuấn – Thành viên,Ông Vũ Hồng Tuấn – Thành viên,108.000.000,144.000.000,108000000.0,144000000.0
Ông Nguyễn Xuân Đông – Thành viên,Thành viên Hội đồng Quản trị > Ông Nguyễn Xuân Đông – Thành viên,Ông Nguyễn Xuân Đông – Thành viên,108.000.000,107.000.000,108000000.0,107000000.0
Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,,
Những người quản lý khác,Cơ quan Tổng Giám đốc > Những người quản lý khác,Những người quản lý khác,5.096.167.689,4.812.000.000,5096167689.0,4812000000.0
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,,
Các thành viên Ban kiểm soát,Ban Kiểm soát > Các thành viên Ban kiểm soát,Các thành viên Ban kiểm soát,1.118.968.219,1.118.000.000,1118968219.0,1118000000.0
