row_label_raw,row_label_full,Tiền thu từ di vay,33,col_2,1.395.511.270.874,1.196.705.644.647,numeric__33,numeric__col_2,numeric__1.395.511.270.874,numeric__1.196.705.644.647
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,,(1.320.699.882.405),(1.441.617.557.788),34.0,,-1320699882405.0,-1441617557788.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,,(149.979.090.500),(299.938.330.400),36.0,,-149979090500.0,-299938330400.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(75.167.702.031),(544.850.243.541),40.0,,-75167702031.0,-544850243541.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,(15.513.766.466),(47.871.799.991),50.0,,-15513766466.0,-47871799991.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,97.426.193.157,143.092.970.042,60.0,,97426193157.0,143092970042.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,1.073.539.354,2.205.023.106,61.0,,1073539354.0,2205023106.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,82.985.966.045,97.426.193.157,70.0,4.0,82985966045.0,97426193157.0
