row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2025 VND,2024 VND,,
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,4.888.365.367.083,3.944.314.481.188,4888365367083.0,3944314481188.0
Nhật Bản,Nhật Bản,Nhật Bản,3.313.516.674.411,2.744.726.753.931,3313516674411.0,2744726753931.0
Ức,Ức,Ức,1.962.894.469.914,2.404.212.884.701,1962894469914.0,2404212884701.0
Châu Âu,Châu Âu,Châu Âu,1.920.305.645.987,2.795.015.173.315,1920305645987.0,2795015173315.0
Hàn Quốc,Hàn Quốc,Hàn Quốc,936.068.777.934,1.058.247.194.436,936068777934.0,1058247194436.0
Việt Nam,Việt Nam,Việt Nam,564.074.924.745,525.805.914.178,564074924745.0,525805914178.0
Các quốc gia khác,Các quốc gia khác,Các quốc gia khác,1.013.019.353.325,1.262.915.098.696,1013019353325.0,1262915098696.0
,,,14.598.245.213.399,14.735.237.500.445,14598245213399.0,14735237500445.0
