row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2025 VND,1/1/2025 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Tài sản dài hạn(200 = 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 220 + 240 + 250 + 260),200,,3.638.635.323.080,3.360.460.552.555,200.0,,3638635323080.0,3360460552555.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,1.976.886.055.704,1.988.111.381.119,220.0,,1976886055704.0,1988111381119.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,11,1.840.038.752.265,1.848.122.178.208,221.0,11.0,1840038752265.0,1848122178208.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,4.411.054.205.248,4.184.611.361.410,222.0,,4411054205248.0,4184611361410.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(2.571.015.452.983),(2.336.489.183.202),223.0,,-2571015452983.0,-2336489183202.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,12,136.847.303.439,139.989.202.911,227.0,12.0,136847303439.0,139989202911.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,191.622.462.568,188.817.455.207,228.0,,191622462568.0,188817455207.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(54.775.159.129),(48.828.252.296),229.0,,-54775159129.0,-48828252296.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,1.333.737.667.890,1.012.446.419.877,240.0,,1333737667890.0,1012446419877.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,13,1.333.737.667.890,1.012.446.419.877,242.0,13.0,1333737667890.0,1012446419877.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,202.741.270.128,199.976.937.302,250.0,,202741270128.0,199976937302.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,6(c),194.741.270.128,186.976.937.302,252.0,,194741270128.0,186976937302.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,255,6(b),8.000.000.000,13.000.000.000,255.0,,8000000000.0,13000000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,125.270.329.358,159.925.814.257,260.0,,125270329358.0,159925814257.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,14,114.222.366.926,152.951.671.732,261.0,14.0,114222366926.0,152951671732.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,15,11.047.962.432,6.974.142.525,262.0,15.0,11047962432.0,6974142525.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,11.204.739.551.878,9.536.767.724.509,270.0,,11204739551878.0,9536767724509.0
