row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2025VND,1/1/2025VND,,
Việt Nam,Việt Nam,Việt Nam,10.347.581.202.335,8.877.956.223.420,10347581202335.0,8877956223420.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,806.678.982.927,632.711.922.298,806678982927.0,632711922298.0
Nhật Bản,Nhật Bản,Nhật Bản,50.479.366.616,26.099.578.791,50479366616.0,26099578791.0
,,,11.204.739.551.878,9.536.767.724.509,11204739551878.0,9536767724509.0
