row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụ vàdụng cụVND,Chi phí khácVND,TổngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụ vàdụng cụVND,numeric__Chi phí khácVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,62.932.688.124,89.296.728.721,722.254.887,152.951.671.732,62932688124.0,89296728721.0,722254887.0,152951671732.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.193.491.422,37.656.558.272,-,38.850.049.694,1193491422.0,37656558272.0,,38850049694.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(5.013.858.629),(71.843.240.984),(722.254.887),(77.579.354.500),-5013858629.0,-71843240984.0,-722254887.0,-77579354500.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,59.112.320.917,55.110.046.009,-,114.222.366.926,59112320917.0,55110046009.0,,114222366926.0
