row_label_raw,row_label_full,Năm hết hiệu lực > 2026 > 2027 > 2028 > 2029,Tỉnh hình quyết toán > Chưa quyết toán,Số lỗ được khấu trừ VND > 228.411.837.844 > 216.112.429.199 > 375.238.739.801 > 425.120.381.389,numeric__Tỉnh hình quyết toán > Chưa quyết toán,numeric__Số lỗ được khấu trừ VND > 228.411.837.844 > 216.112.429.199 > 375.238.739.801 > 425.120.381.389
2030,2030,2030,Chưa quyết toán,225.786.161.809,,225786161809.0
,,,,1.470.669.550.042,,1470669550042.0
