row_label_raw,row_label_full,col_0,2025Số cổ phiếu,2024Số cổ phiếu,numeric__2025Số cổ phiếu,numeric__2024Số cổ phiếu
Số cổ phiếu phổ thông đầu năm,Số cổ phiếu phổ thông đầu năm,Số cổ phiếu phổ thông đầu năm,400.146.451,399.887.300,400146451.0,399887300.0
Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,Phát hành cổ phiếu theo chương trình lựa chọn cho người lao động,47.470,259.151,47470.0,259151.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,Số lượng bình quân gia quyền của cổ phiếu phổ thông,400.193.921,400.146.451,400193921.0,400146451.0
