row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2025 VND > 5.250.764.866,Số phát sinh VND > 190.591.314.355,Số đã nộp VND > (18.203.243.139),Số đã cán trừ/phân loại lại VND > (179.877.645.116),Chênh lệch quy đổi tiền tệ VND > 4.739.231.335,31/12/2025 VND > 2.500.422.301,numeric__1/1/2025 VND > 5.250.764.866,numeric__Số phát sinh VND > 190.591.314.355,numeric__Số đã nộp VND > (18.203.243.139),numeric__Số đã cán trừ/phân loại lại VND > (179.877.645.116),numeric__Chênh lệch quy đổi tiền tệ VND > 4.739.231.335,numeric__31/12/2025 VND > 2.500.422.301
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.723.510.989,25.624.818.432,(23.036.090.989),1.504.712.901,(476.385.960),10.340.565.373,6723510989.0,25624818432.0,-23036090989.0,1504712901.0,-476385960.0,10340565373.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,10.526.325.351,21.082.702.668,(27.471.159.716),(9.120.654),-,4.128.747.649,10526325351.0,21082702668.0,-27471159716.0,-9120654.0,,4128747649.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,-,282.236.496.960,(331.560.496.960),49.324.000.000,-,-,,282236496960.0,-331560496960.0,49324000000.0,,
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,-,340.717.021,-,(340.717.021),-,-,,340717021.0,,-340717021.0,,
Thuế khác,Thuế khác,Thuế khác,720.000,2.177.859.390,(2.147.451.500),(20.650.300),(9.757.590),720.000,720000.0,2177859390.0,-2147451500.0,-20650300.0,-9757590.0,720000.0
,,,22.501.321.206,522.053.908.826,(402.418.442.304),(129.419.420.190),4.253.087.785,16.970.455.323,22501321206.0,522053908826.0,-402418442304.0,-129419420190.0,4253087785.0,16970455323.0
