row_label_raw,row_label_full,Đầu tư nắm giữ đến ngày đáo hạn – ngắn hạn,31/12/2025VND,1/1/2025VND,numeric__31/12/2025VND,numeric__1/1/2025VND
Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),Tiền gửi ngân hàng có kỳ hạn (i),6.376.115.551,12.087.255.390,6376115551.0,12087255390.0
Đầu tư nắm giữ đến ngày đáo hạn – dài hạn,Đầu tư nắm giữ đến ngày đáo hạn – dài hạn,Đầu tư nắm giữ đến ngày đáo hạn – dài hạn,,,,
Đầu tư vào trái phiếu do Ngân hàng Thương mại Cổ phầnCông thương Việt Nam phát hành (ii),Đầu tư nắm giữ đến ngày đáo hạn – dài hạn > Đầu tư vào trái phiếu do Ngân hàng Thương mại Cổ phầnCông thương Việt Nam phát hành (ii),Đầu tư vào trái phiếu do Ngân hàng Thương mại Cổ phầnCông thương Việt Nam phát hành (ii),8.000.000.000,13.000.000.000,8000000000.0,13000000000.0
