row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Nhận trước tiền phát hành cổ phiếu,Nhận trước tiền phát hành cổ phiếu,Nhận trước tiền phát hành cổ phiếu,-,85.719.580.000,,85719580000.0
Khác,Khác,Khác,2.597.761.917,2.693.215.451,2597761917.0,2693215451.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.597.761.917,88.412.795.451,2597761917.0,88412795451.0
