row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Cổ tứcCho vayGóp vốnLãi cho vayPhí thu xếp hạn mức,6.596.343.379.3492.210.800.000.000799.556.780.000152.266.174.52921.721.008.334,2.148.808.824.834697.032.000.000-119.711.916.895-,,,6.596343379349221e+60,
Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty con,Góp vốnTạm ứng,5.997.119.940.000-,1.000.000.000.000915.000.000.000,,,,1.000000000000915e+24
Công ty Cổ phầnBán lẻ An Khang,Công ty Cổ phầnBán lẻ An Khang,Công ty Cổ phầnBán lẻ An Khang,Công ty liên kết,Cho vayLãi cho vay,80.000.000.000968.589.041,--,,,8.000000000096859e+19,
Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty con,Cho vayLãi cho vay,60.575.000.0004.913.743.563,65.000.000.0002.406.899.544,,,6.057500000049137e+20,6.500000000024069e+20
Ông Robert Willet,Ông Robert Willet,Ông Robert Willet,Thành viênHội đồngQuản trị,Chi phí tư vấn,2.139.920.184,2.146.976.781,,,2139920184.0,2146976781.0
