row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,% sở hữu,Giá gốc đầu tư VND,Dự phòng VND,% sở hữu,Giá gốc đầu tư VND,Dự phòng VND,,,,,,
"49,00","49,00","49,00",62.038.750.000,-,"49,00",62.038.750.000,-,,62038750000.0,,49.0,62038750000.0,,
