row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2017VND,Tỷ giá tại ngày > 31/12/2016VND,numeric__Tỷ giá tại ngày > 31/12/2017VND,numeric__Tỷ giá tại ngày > 31/12/2016VND
USD,USD,USD,22.425,22.159,22425.0,22159.0
EUR,EUR,EUR,27.124,23.846,27124.0,23846.0
GBP,GBP,GBP,30.537,27.755,30537.0,27755.0
CHF,CHF,CHF,23.055,21.910,23055.0,21910.0
JPY,JPY,JPY,"201,27",195,201.27,195.0
SGD,SGD,SGD,16.969,15.609,16969.0,15609.0
CAD,CAD,CAD,17.969,16.771,17969.0,16771.0
AUD,AUD,AUD,17.721,16.303,17721.0,16303.0
