row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trước mang sang > Ảnh hưởng của số cổ phiếu phổ thông phát hành trong năm,2017 > 1.712.740.909 > 3.425.482,2016Trình bày lại (*) > 1.600.000.000 > 21.091.902,numeric__2017 > 1.712.740.909 > 3.425.482,numeric__2016Trình bày lại (*) > 1.600.000.000 > 21.091.902
Ảnh hưởng của số cổ phiếu phổ thông phát hành bổ sung cho cổ đông hiện hữu,Ảnh hưởng của số cổ phiếu phổ thông phát hành bổ sung cho cổ đông hiện hữu,Ảnh hưởng của số cổ phiếu phổ thông phát hành bổ sung cho cổ đông hiện hữu,,4.000.000,,4000000.0
Ảnh hưởng của việc phát hành cổ phiếu để trả cổ tức,Ảnh hưởng của việc phát hành cổ phiếu để trả cổ tức,Ảnh hưởng của việc phát hành cổ phiếu để trả cổ tức,85.637.045,167.196.136,85637045.0,167196136.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong giai đoạn từ ngày 1 tháng 1 đến 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong giai đoạn từ ngày 1 tháng 1 đến 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong giai đoạn từ ngày 1 tháng 1 đến 31 tháng 12,1.801.803.436,1.792.288.038,1801803436.0,1792288038.0
