row_label_raw,row_label_full,col_0,1/1/2017,Số phát sinh trong năm,Giảm do bán Công ty Cổ phần Việt REMAX,Số đã nộp trong năm,31/12/2017,numeric__1/1/2017,numeric__Số phát sinh trong năm,numeric__Giảm do bán Công ty Cổ phần Việt REMAX,numeric__Số đã nộp trong năm,numeric__31/12/2017
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,24.215,166.522,(14),(144.443),46.280,24215.0,166522.0,-14.0,-144443.0,46280.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,77.668,1.125.106,120,(980.880),222.014,77668.0,1125106.0,120.0,-980880.0,222014.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,30.003,458.684,79,(428.007),60.759,30003.0,458684.0,79.0,-428007.0,60759.0
,,,131.886,1.750.312,185,(1.553.330),329.053,131886.0,1750312.0,185.0,-1553330.0,329053.0
