row_label_raw,row_label_full,col_0,Quá hạn đến 90 ngày Triệu VND,Quá hạn từ 91 đến 180 ngày Triệu VND,Quá hạn từ 181 đến 360 ngày Triệu VND,Quá hạn trên 360 ngày Triệu VND,Tổng cộng,numeric__Quá hạn đến 90 ngày Triệu VND,numeric__Quá hạn từ 91 đến 180 ngày Triệu VND,numeric__Quá hạn từ 181 đến 360 ngày Triệu VND,numeric__Quá hạn trên 360 ngày Triệu VND,numeric__Tổng cộng
Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,Tiền gửi và cho vay các TCTD khác - gộp,-,-,-,196.000,196.000,,,,196000.0,196000.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,3.175.093,735.553,668.431,813.673,5.392.750,3175093.0,735553.0,668431.0,813673.0,5392750.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,-,-,-,200.000,200.000,,,,200000.0,200000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,-,-,-,200.000,200.000,,,,200000.0,200000.0
Tài sản Có khác - gộp,Tài sản Có khác - gộp,Tài sản Có khác - gộp,-,-,-,990.955,990.955,,,,990955.0,990955.0
,,,3.175.093,735.553,668.431,2.200.628,6.779.705,3175093.0,735553.0,668431.0,2200628.0,6779705.0
