row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,5.007.079,28.717,5007079.0,28717.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,62.996,59.691,62996.0,59691.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,20.245.509,9.639.384,20245509.0,9639384.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,10.896.630,3.108.859,10896630.0,3108859.0
,,,36.212.214,12.836.651,36212214.0,12836651.0
Tiền vay,Tiền vay,Tiền vay,Tiền vay,Tiền vay,,
Tiền vay bằng VND,Tiền vay > Tiền vay bằng VND,Tiền vay bằng VND,4.022.590,8.153.613,4022590.0,8153613.0
Tiền vay bằng ngoại tệ,Tiền vay > Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,5.866.353,3.722.712,5866353.0,3722712.0
,,,9.888.943,11.876.325,9888943.0,11876325.0
,,,46.101.157,24.712.976,46101157.0,24712976.0
