row_label_raw,row_label_full,col_0,2017Triệu VND,2016Triệu VND,numeric__2017Triệu VND,numeric__2016Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Dịch vụ thanh toán và tiền mặt,Thu nhập từ hoạt động dịch vụ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,547.388,411.470,547388.0,411470.0
Dịch vụ môi giới chứng khoán,Thu nhập từ hoạt động dịch vụ > Dịch vụ môi giới chứng khoán,Dịch vụ môi giới chứng khoán,262.309,203.605,262309.0,203605.0
Dịch vụ quản lý quỹ,Thu nhập từ hoạt động dịch vụ > Dịch vụ quản lý quỹ,Dịch vụ quản lý quỹ,14.083,10.579,14083.0,10579.0
"Doanh thu từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê","Thu nhập từ hoạt động dịch vụ > Doanh thu từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê","Doanh thu từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê",383.144,293.558,383144.0,293558.0
Doanh thu từ hoạt động kinh doanh bảo hiểm,Thu nhập từ hoạt động dịch vụ > Doanh thu từ hoạt động kinh doanh bảo hiểm,Doanh thu từ hoạt động kinh doanh bảo hiểm,1.850.510,236.630,1850510.0,236630.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,165.405,142.048,165405.0,142048.0
,,,3.222.839,1.297.890,3222839.0,1297890.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Dịch vụ thanh toán và tiền mặt,Chi phí hoạt động dịch vụ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,(160.477),(155.901),-160477.0,-155901.0
Chi phí về dịch vụ môi giới chứng khoán,Chi phí hoạt động dịch vụ > Chi phí về dịch vụ môi giới chứng khoán,Chi phí về dịch vụ môi giới chứng khoán,(57.902),(83.494),-57902.0,-83494.0
"Chi phí từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê","Chi phí hoạt động dịch vụ > Chi phí từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê","Chi phí từ hoạt động mua bán, thu hồi và thẩm định và quản lý dịch vụ cho thuê",(277.866),(131.207),-277866.0,-131207.0
Chi phí cho hoạt động kinh doanh bảo hiểm,Chi phí hoạt động dịch vụ > Chi phí cho hoạt động kinh doanh bảo hiểm,Chi phí cho hoạt động kinh doanh bảo hiểm,(1.565.559),(134.271),-1565559.0,-134271.0
Dịch vụ khác,Chi phí hoạt động dịch vụ > Dịch vụ khác,Dịch vụ khác,(30.359),(110.377),-30359.0,-110377.0
,,,(2.092.163),(615.250),-2092163.0,-615250.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,1.130.676,682.640,1130676.0,682640.0
