row_label_raw,row_label_full,col_0,31/12/2017 > Kỳ hạn,31/12/2017 > Lãi suất năm,31/12/2016 > Kỳ hạn,31/12/2016 > Lãi suất năm,numeric__31/12/2017 > Kỳ hạn,numeric__31/12/2017 > Lãi suất năm,numeric__31/12/2016 > Kỳ hạn,numeric__31/12/2016 > Lãi suất năm
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,,,
Trái phiếu Chính phủ và trái phiếu được Chính phủ bào lãnh,Trái phiếu Chính phủ và trái phiếu được Chính phủ bào lãnh,Trái phiếu Chính phủ và trái phiếu được Chính phủ bào lãnh,3 năm - 20 năm,"3,80% - 11,60%",6 tháng - 15 năm,"4,65% - 12,60%",,,,
"Trái phiếu, chứng chỉ tiền gửi do các TCTD trong nước phát hành","Trái phiếu, chứng chỉ tiền gửi do các TCTD trong nước phát hành","Trái phiếu, chứng chỉ tiền gửi do các TCTD trong nước phát hành",6 tháng - 5 năm,"6,70% - 11,70%",10 tháng - 5 năm,"5,56% - 10,35%",,,,
Trái phiếu do các TCKT trong nước phát hành,"Trái phiếu, chứng chỉ tiền gửi do các TCTD trong nước phát hành > Trái phiếu do các TCKT trong nước phát hành",Trái phiếu do các TCKT trong nước phát hành,5 năm,"9,15% - 10,50%",5 năm,"9,15%",,,,0.0915
