row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,5.825.375,587.283,5825375.0,587283.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,11.934.083,3.164.561,11934083.0,3164561.0
,,,17.759.458,3.751.844,17759458.0,3751844.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,17.209.350,9.133.249,17209350.0,9133249.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,3.796.553,-,3796553.0,
,,,21.005.903,9.133.249,21005903.0,9133249.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,,,,
Cho vay bằng VND,Cho vay các TCTD khác > Cho vay bằng VND,Cho vay bằng VND,11.724.656,13.678.613,11724656.0,13678613.0
Cho vay bằng ngoại tệ,Cho vay các TCTD khác > Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,3.203.385,585.309,3203385.0,585309.0
,,,14.928.041,14.263.922,14928041.0,14263922.0
Dự phòng rủi ro (i),Cho vay các TCTD khác > Dự phòng rủi ro (i),Dự phòng rủi ro (i),(196.000),(196.216),-196000.0,-196216.0
,,,53.497.402,26.952.799,53497402.0,26952799.0
