row_label_raw,row_label_full,col_0,31/12/2016Giá gốc/Số cókhả năng trả nợVND,1/1/2016Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2016Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2016Giá gốc/Số cókhả năng trả nợVND
Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,Công ty Cổ phần Nhiên liệu bay Petrolimex,243.481.418.499,123.621.454.259,243481418499.0,123621454259.0
Tổng Công ty Căng Hàng không Việt Nam,Tổng Công ty Căng Hàng không Việt Nam,Tổng Công ty Căng Hàng không Việt Nam,21.849.959.094,86.718.052.069,21849959094.0,86718052069.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,116.102.325.563,207.627.159.401,116102325563.0,207627159401.0
,,,381.433.703.156,417.966.665.729,381433703156.0,417966665729.0
