row_label_raw,row_label_full,col_0,31/12/2016,31/12/2016_1,1/1/2016,1/1/2016_1,numeric__31/12/2016,numeric__31/12/2016_1,numeric__1/1/2016,numeric__1/1/2016_1
,,,% quyềnsở hữu/quyền biểu quyết,VND,% quyềnsở hữu/quyền biểu quyết,VND,,,,
Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,Đầu tư vốn chủ sở hữu vào:,,,,
▪ Các công ty con,▪ Các công ty con,▪ Các công ty con,▪ Các công ty con,▪ Các công ty con,▪ Các công ty con,▪ Các công ty con,,,,
- Công ty Cổ phần Vietjet Air Cargo,▪ Các công ty con > - Công ty Cổ phần Vietjet Air Cargo,- Công ty Cổ phần Vietjet Air Cargo,90%,9.000.000.000,90%,9.000.000.000,0.9,9000000000.0,0.9,9000000000.0
- Vietjet Air IVB No. I Limited,▪ Các công ty con > - Vietjet Air IVB No. I Limited,- Vietjet Air IVB No. I Limited,100%,-,100%,-,1.0,,1.0,
- Vietjet Air IVB No. II Limited,▪ Các công ty con > - Vietjet Air IVB No. II Limited,- Vietjet Air IVB No. II Limited,100%,-,100%,-,1.0,,1.0,
- Vietjet Air Singapore Pte. Ltd.,▪ Các công ty con > - Vietjet Air Singapore Pte. Ltd.,- Vietjet Air Singapore Pte. Ltd.,100%,-,100%,-,1.0,,1.0,
- Vietjet Air Ireland No. 1 Limited,▪ Các công ty con > - Vietjet Air Ireland No. 1 Limited,- Vietjet Air Ireland No. 1 Limited,100%,-,100%,-,1.0,,1.0,
,,,,9.000.000.000,,9.000.000.000,,9000000000.0,,9000000000.0
▪ Công ty liên kết,▪ Công ty liên kết,▪ Công ty liên kết,▪ Công ty liên kết,▪ Công ty liên kết,▪ Công ty liên kết,▪ Công ty liên kết,,,,
- Thai Vietjet Air Joint Stock Company Limited,▪ Công ty liên kết > - Thai Vietjet Air Joint Stock Company Limited,- Thai Vietjet Air Joint Stock Company Limited,9%,-,9%,-,0.09,,0.09,
- Công ty Cổ phần Nhà ga Quốc tế Cam Ranh (*),▪ Công ty liên kết > - Công ty Cổ phần Nhà ga Quốc tế Cam Ranh (*),- Công ty Cổ phần Nhà ga Quốc tế Cam Ranh (*),10%,60.000.000.000,-,-,0.1,60000000000.0,,
,,,,60.000.000.000,,-,,60000000000.0,,
▪ Các đơn vị khác,▪ Các đơn vị khác,▪ Các đơn vị khác,▪ Các đơn vị khác,▪ Các đơn vị khác,▪ Các đơn vị khác,▪ Các đơn vị khác,,,,
- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,▪ Các đơn vị khác > - Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,- Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,4%,7.868.448.000,4%,7.868.448.000,0.04,7868448000.0,0.04,7868448000.0
Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,Đầu tư nắm giữ đến ngày đáo hạn:,,,,
▪ Hợp đồng hợp tác đầu tư,Đầu tư nắm giữ đến ngày đáo hạn: > ▪ Hợp đồng hợp tác đầu tư,▪ Hợp đồng hợp tác đầu tư,,556.181.818,,556.181.818,,556181818.0,,556181818.0
,,,,77.424.629.818,,17.424.629.818,,77424629818.0,,17424629818.0
