row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiềnđầu năm,Mã số > 50 > 60,Thuyết minh,2016 VND > 1.524.319.381.897 > 894.104.824.858,2015 VND > 376.601.109.275 > 521.978.179.042,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2016 VND > 1.524.319.381.897 > 894.104.824.858,numeric__2015 VND > 376.601.109.275 > 521.978.179.042
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,,6.618.953.381,(4.474.463.459),61.0,,6618953381.0,-4474463459.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,2.425.043.160.136,894.104.824.858,70.0,4.0,2425043160136.0,894104824858.0
