row_label_raw,row_label_full,"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(1.859.068.922.771),(123.930.206.389),numeric__21,numeric__(1.859.068.922.771),numeric__(123.930.206.389)
Tiền chi đặt cọc mua máy bay,Tiền chi đặt cọc mua máy bay,Tiền chi đặt cọc mua máy bay,21,(1.286.462.375.174),(1.048.612.463.176),21.0,-1286462375174.0,-1048612463176.0
Tiền thu hồi các công cụ nợ của các đơn vị khác,Tiền thu hồi các công cụ nợ của các đơn vị khác,Tiền thu hồi các công cụ nợ của các đơn vị khác,24,270.000.000.000,-,24.0,270000000000.0,
Tiền chi đầu tư vào các đơn vị khác,Tiền chi đầu tư vào các đơn vị khác,Tiền chi đầu tư vào các đơn vị khác,25,(60.000.000.000),-,25.0,-60000000000.0,
Tiền thu lãi tiền gửi và lãi cho vay,Tiền thu lãi tiền gửi và lãi cho vay,Tiền thu lãi tiền gửi và lãi cho vay,27,103.751.955.256,10.191.635.989,27.0,103751955256.0,10191635989.0
Tiền thu cổ tức nhận được,Tiền thu cổ tức nhận được,Tiền thu cổ tức nhận được,27,1.180.266.000,-,27.0,1180266000.0,
Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(2.830.599.076.689),(1.162.351.033.576),30.0,-2830599076689.0,-1162351033576.0
