row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016 VND > 42.064.055.558,Số phải nộp trong năm VND > 1.156.878.995.246,Số đã nộp trong năm VND > (460.761.984.913),Số đã cán trừ trong năm VND > (673.212.018.287),Phân loại lại VND > -,31/12/2016 VND > 64.969.047.604,numeric__1/1/2016 VND > 42.064.055.558,numeric__Số phải nộp trong năm VND > 1.156.878.995.246,numeric__Số đã nộp trong năm VND > (460.761.984.913),numeric__Số đã cán trừ trong năm VND > (673.212.018.287),numeric__Phân loại lại VND > -,numeric__31/12/2016 VND > 64.969.047.604
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,13.106.680.195,256.780.404.700,(253.030.391.132),-,-,16.856.693.763,13106680195.0,256780404700.0,-253030391132.0,,,16856693763.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,7.623.641.333,23.346.401.325,(87.823.570.105),-,56.853.527.447,-,7623641333.0,23346401325.0,-87823570105.0,,56853527447.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,155.027.738.705,(40.000.000.000),-,-,115.027.738.705,,155027738705.0,-40000000000.0,,,115027738705.0
,,,62.794.377.086,1.592.033.539.976,(841.615.946.150),(673.212.018.287),56.853.527.447,196.853.480.072,62794377086.0,1592033539976.0,-841615946150.0,-673212018287.0,56853527447.0,196853480072.0
(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,,,,,,
,,,1/1/2016 VND,Số phải thu trong năm VND,Số được hoàn lại trong năm VND,Số đã cán trừ trong năm VND,Phân loại lại VND,31/12/2016 VND,,,,,,
Thuế giá trị gia tăng được khấu trừ,(b) Thuế phải thu Nhà nước > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,-,673.212.018.287,-,(673.212.018.287),-,-,,673212018287.0,,-673212018287.0,,
Thuế nhà thầu,(b) Thuế phải thu Nhà nước > Thuế nhà thầu,Thuế nhà thầu,-,-,-,-,56.853.527.447,56.853.527.447,,,,,56853527447.0,56853527447.0
,,,-,673.212.018.287,-,(673.212.018.287),56.853.527.447,56.853.527.447,,673212018287.0,,-673212018287.0,56853527447.0,56853527447.0
