row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND
Tại ngày 1 tháng 1 năm 2018,Tại ngày 1 tháng 1 năm 2018,Tại ngày 1 tháng 1 năm 2018,97.091.275,970.912.750.000,97091275.0,970912750000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,97.091.275,970.912.750.000,97091275.0,970912750000.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,194.182.550,1.941.825.500.000,194182550.0,1941825500000.0
Cổ phiếu mới phát hành (Thuyết minh 26) (*),Cổ phiếu mới phát hành (Thuyết minh 26) (*),Cổ phiếu mới phát hành (Thuyết minh 26) (*),9.709.127,97.091.270.000,9709127.0,97091270000.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,203.891.677,2.038.916.770.000,203891677.0,2038916770000.0
