row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
Phải thu về hợp đồng hợp tác đầu tư (*),Phải thu về hợp đồng hợp tác đầu tư (*),Phải thu về hợp đồng hợp tác đầu tư (*),198.000.000.000,-,-,-,198000000000.0,,,
Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,36.477.455.839,-,16.463.909.157,-,36477455839.0,,16463909157.0,
Lãi dự thu,Lãi dự thu,Lãi dự thu,6.657.720.508,-,5.981.957.931,-,6657720508.0,,5981957931.0,
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",224.620.000,-,6.025.400.697,-,224620000.0,,6025400697.0,
Khác,Khác,Khác,1.749.511.141,-,4.378.191.457,-,1749511141.0,,4378191457.0,
,,,243.109.307.488,-,32.849.459.242,-,243109307488.0,,32849459242.0,
Trong đóBên thứ ba,Trong đóBên thứ ba,Trong đóBên thứ ba,239.181.995.382,-,29.192.055.980,-,239181995382.0,,29192055980.0,
Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),3.927.312.106,-,3.657.403.262,-,3927312106.0,,3657403262.0,
,,,243.109.307.488,-,32.849.459.242,-,243109307488.0,,32849459242.0,
