row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),71.329.794.053,71.329.794.053,353.553.085.999,353.553.085.999,71329794053.0,71329794053.0,353553085999.0,353553085999.0
Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),Bên liên quan(Thuyết minh 37(b)),9.384.155.418,9.384.155.418,14.660.668.993,14.660.668.993,9384155418.0,9384155418.0,14660668993.0,14660668993.0
,,,80.713.949.471,80.713.949.471,368.213.754.992,368.213.754.992,80713949471.0,80713949471.0,368213754992.0,368213754992.0
