row_label_raw,row_label_full,col_0,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Phân loại lại VND,Tại ngày cuối năm VND,numeric__Tại ngày đầu năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Phân loại lại VND,numeric__Tại ngày cuối năm VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),55.942.677.883,429.532.025.369,(190.066.933.477),-,295.407.769.775,55942677883.0,429532025369.0,-190066933477.0,,295407769775.0
Vay bên liên quan (Thuyết minh 37(b)),Vay bên liên quan (Thuyết minh 37(b)),Vay bên liên quan (Thuyết minh 37(b)),-,12.000.000.000,(5.000.000.000),-,7.000.000.000,,12000000000.0,-5000000000.0,,7000000000.0
Trái phiếu phát hành đáo hạn trong vòng một năm,Trái phiếu phát hành đáo hạn trong vòng một năm,Trái phiếu phát hành đáo hạn trong vòng một năm,15.000.000.000,-,(15.000.000.000),15.000.000.000,15.000.000.000,15000000000.0,,-15000000000.0,15000000000.0,15000000000.0
Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 21(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 21(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm (Thuyết minh 21(b)),35.316.000.000,-,(34.573.000.000),235.351.000.000,236.094.000.000,35316000000.0,,-34573000000.0,235351000000.0,236094000000.0
Vay dài hạn khác đáo hạn trong vòng một năm (Thuyết minh 21(b)),Vay dài hạn khác đáo hạn trong vòng một năm (Thuyết minh 21(b)),Vay dài hạn khác đáo hạn trong vòng một năm (Thuyết minh 21(b)),115.660.000,-,-,19.220.000,134.880.000,115660000.0,,,19220000.0,134880000.0
Vay khác,Vay khác,Vay khác,-,6.187.000.000,(6.187.000.000),-,-,,6187000000.0,-6187000000.0,,
,,,106.374.337.883,447.719.025.369,(250.826.933.477),250.370.220.000,553.636.649.775,106374337883.0,447719025369.0,-250826933477.0,250370220000.0,553636649775.0
