row_label_raw,row_label_full,Ngân hàng TMCP Ngoại thương Việt Nam (“Vietcombank”) - Chi nhánh Gia Lai > Vietcombank - Chi nhánh Gia Lai > Vietcombank - Chi nhánh Hồ Chí Minh > Vietinbank – Chi nhánh 1 Hồ Chí Minh > Agribank – Chi nhánh Gia Lai > Vietinbank - Chi nhánh 1 Hồ Chí Minh > Vietcombank - Chi nhánh Gia Lai > Vietinbank - Chi nhánh Gia Lai > Vietinbank – Chi nhánh Quận 1 Hồ Chí Minh,Số cuối năm VND > 785.800.000.000 > 708.834.226.542 > 600.750.000.000 > 468.361.320.179 > 462.000.000.000 > 56.302.115.182 > 4.320.485.090 > 3.544.000.000 > 4.263.000.000,"Mục đích vay > Đầu tư vào dự án nhà máy điện mặt trời Kông Pa > Đầu tư vào dự án nhà máy điện mặt trời Hàm Phú 2 > Đầu tư vào dự án nhà máy điện mặt trời TTC - Đức Huệ 1 > Đầu tư vào dự án nhà máy điện mặt trời Trúc Sơn > Đầu tư vào dự án nhà máy điện mặt trời Phong Điền > Đầu tư vào dự án nhà máy thủy điện của Thương Lộ > Đầu tư mua sắm, sửa chữa lớn Nhà máy H’Chan và H’Mun > Dự án Hiện đại hoá xưởng cơ khí Diên Phú > Đầu tư vào dự án nhà máy thủy điện Kênh Bắc – Ayun Hạ",Kỳ hạn trả gốc > Đến tháng 11 năm 2030 > Đến tháng 1 năm 2030 > Đến tháng 3 năm 2031 > Đến tháng 6 năm 2029 > Đến tháng 9 năm 2029 > Đến tháng 1 năm 2026 > Đến tháng 5 năm 2021 > Đến tháng 7 năm 2022 > Đến tháng 6 năm 2022,Lãi suất và tài sản thế chấp > (i) > (ii) > (iii) > (iv) > (v) > (vi) > (vii) > (viii) > (ix),numeric__Số cuối năm VND > 785.800.000.000 > 708.834.226.542 > 600.750.000.000 > 468.361.320.179 > 462.000.000.000 > 56.302.115.182 > 4.320.485.090 > 3.544.000.000 > 4.263.000.000,"numeric__Mục đích vay > Đầu tư vào dự án nhà máy điện mặt trời Kông Pa > Đầu tư vào dự án nhà máy điện mặt trời Hàm Phú 2 > Đầu tư vào dự án nhà máy điện mặt trời TTC - Đức Huệ 1 > Đầu tư vào dự án nhà máy điện mặt trời Trúc Sơn > Đầu tư vào dự án nhà máy điện mặt trời Phong Điền > Đầu tư vào dự án nhà máy thủy điện của Thương Lộ > Đầu tư mua sắm, sửa chữa lớn Nhà máy H’Chan và H’Mun > Dự án Hiện đại hoá xưởng cơ khí Diên Phú > Đầu tư vào dự án nhà máy thủy điện Kênh Bắc – Ayun Hạ",numeric__Kỳ hạn trả gốc > Đến tháng 11 năm 2030 > Đến tháng 1 năm 2030 > Đến tháng 3 năm 2031 > Đến tháng 6 năm 2029 > Đến tháng 9 năm 2029 > Đến tháng 1 năm 2026 > Đến tháng 5 năm 2021 > Đến tháng 7 năm 2022 > Đến tháng 6 năm 2022,numeric__Lãi suất và tài sản thế chấp > (i) > (ii) > (iii) > (iv) > (v) > (vi) > (vii) > (viii) > (ix)
,,,3.094.175.146.993(236.094.000.000),,,,,,,
,,,2.858.081.146.993,,,,2858081146993.0,,,
