row_label_raw,row_label_full,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo),THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_1,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_2,THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_3,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_1,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_2,numeric__THUYẾT MINH CÁC BÊN LIÊN QUAN (tiếp theo)_3
Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),Giao dịch với các bên liên quan (tiếp theo),,,
Bên liên quan,Bên liên quan,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,,,
Công ty Cổ phần Biên Hòa - Thành Long,Bên liên quan > Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Lãi cho vay,360.794.520,-,,360794520.0,
Công ty Cổ phần Biên Hòa - Thành Long,Bên liên quan > Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Cho vay,15.900.000.000,-,,15900000000.0,
Công ty Cổ phần Biên Hòa - Thành Long,Bên liên quan > Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Thu hồi cho vay,2.500.000.000,-,,2500000000.0,
Công ty Cổ phần Biên Hòa - Thành Long,Bên liên quan > Công ty Cổ phần Biên Hòa - Thành Long,Công ty Cổ phần Biên Hòa - Thành Long,Mua hàng hóa dịch vụ,11.969.669.600,-,,11969669600.0,
Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Bên liên quan > Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Công ty Cổ phần Thương mại Xuất Nhập khẩu Biên Hòa,Mua hàng hóa dịch vụ,6.922.056,-,,6922056.0,
Thu nhập của các thành viên Hội đồng Quản trị và Ban Tổng Giám đốc,Bên liên quan > Thu nhập của các thành viên Hội đồng Quản trị và Ban Tổng Giám đốc,Thu nhập của các thành viên Hội đồng Quản trị và Ban Tổng Giám đốc,Lương và các quyền lợi gộp khác,16.025.059.850,8.525.863.522,,16025059850.0,8525863522.0
