row_label_raw,row_label_full,col_0,2024Nghìn VND,2023Nghìn VND,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Lỗ do xóa sổ xây dựng cơ bản dở dang,Lỗ do xóa sổ xây dựng cơ bản dở dang,Lỗ do xóa sổ xây dựng cơ bản dở dang,544.950.624,-,544950624.0,
Các khoản phạt thuế,Các khoản phạt thuế,Các khoản phạt thuế,1.933.510,18.015.494,1933510.0,18015494.0
Tiền ứng hộ từ thiện,Tiền ứng hộ từ thiện,Tiền ứng hộ từ thiện,100.000.000,-,100000000.0,
Các khoản khác,Các khoản khác,Các khoản khác,98.152.166,23.787.636,98152166.0,23787636.0
,,,745.036.300,41.803.130,745036300.0,41803130.0
