row_label_raw,row_label_full,col_0,2024Nghìn VND,2023Nghìn VND,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Lãi từ giao dịch mua giá rè từ hợp nhất kinh doanh,Lãi từ giao dịch mua giá rè từ hợp nhất kinh doanh,Lãi từ giao dịch mua giá rè từ hợp nhất kinh doanh,-,117.106.706,,117106706.0
Lãi do bán phá liệu,Lãi do bán phá liệu,Lãi do bán phá liệu,12.275.377,13.933.366,12275377.0,13933366.0
Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,Lãi do thanh lý tài sản cố định,981.818,554.545,981818.0,554545.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,56.285.139,49.484.115,56285139.0,49484115.0
,,,69.542.334,181.078.732,69542334.0,181078732.0
