row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2024Nghìn VND,1/1/2024Nghìn VND,,
Các bên liên quan,Các bên liên quan,Các bên liên quan,1.140.246,-,1140246.0,
Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,Công ty Cổ phần Tập đoàn Masan,26.840.000,-,26840000.0,
Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,,,,
Các bên khác,Công ty Cổ phần Chứng khoán Kỹ thương > Các bên khác,Các bên khác,-,112.300.009,,112300009.0
"Jiangwu H.C. Stack Tungsten Products Co., Ltd","Công ty Cổ phần Chứng khoán Kỹ thương > Jiangwu H.C. Stack Tungsten Products Co., Ltd","Jiangwu H.C. Stack Tungsten Products Co., Ltd",438.001.312,972.762.950,438001312.0,972762950.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,,,,
,,,465.981.558,1.085.062.959,465981558.0,1085062959.0
