row_label_raw,row_label_full,col_0,31/12/2024Nghìn VND,1/1/2024Nghìn VND,numeric__31/12/2024Nghìn VND,numeric__1/1/2024Nghìn VND
Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp,Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp,Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp,Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp,Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp,,
Phi thương mại (a),Phải trả cho Công ty TNHH Tảm nhìn Masan – công ty mẹ trực tiếp > Phi thương mại (a),Phi thương mại (a),-,2.511.785,,2511785.0
Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,Phải trả khác cho các bên khác,,
Thư tín dụng trả ngay (UPAS LC) (b),Phải trả khác cho các bên khác > Thư tín dụng trả ngay (UPAS LC) (b),Thư tín dụng trả ngay (UPAS LC) (b),21.249.670,198.592.554,21249670.0,198592554.0
Phải trả khác – ngắn hạn,Phải trả khác cho các bên khác > Phải trả khác – ngắn hạn,Phải trả khác – ngắn hạn,3.826.992,34.320.273,3826992.0,34320273.0
,,,25.076.662,235.424.612,25076662.0,235424612.0
