row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024Nghìn VND,2023Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Lỗ sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lỗ sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),Lỗ sau thuế TNDN(60 = 50 - 51 - 52)(mang sang từ trang trước),60,,(1.586.598.650),(1.529.610.701),60.0,,-1586598650.0,-1529610701.0
(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,(Lỗ)/lợi nhuận thuần phân bổ cho:,,,,
Cổ đông của Công ty,(Lỗ)/lợi nhuận thuần phân bổ cho: > Cổ đông của Công ty,Cổ đông của Công ty,61,,(1.638.456.685),(1.575.884.320),61.0,,-1638456685.0,-1575884320.0
Cổ đông không kiểm soát,(Lỗ)/lợi nhuận thuần phân bổ cho: > Cổ đông không kiểm soát,Cổ đông không kiểm soát,62,,51.858.035,46.273.619,62.0,,51858035.0,46273619.0
,,,,,VND,VND,,,,
Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,Lỗ trên cổ phiếu,,,,
Lỗ cơ bản trên cổ phiếu,Lỗ trên cổ phiếu > Lỗ cơ bản trên cổ phiếu,Lỗ cơ bản trên cổ phiếu,70,36,(1.491),(1.434),70.0,36.0,-1491.0,-1434.0
