row_label_raw,row_label_full,col_0,Mã số,2024Nghìn VND,2023Nghìn VND,numeric__Mã số,numeric__2024Nghìn VND,numeric__2023Nghìn VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thu từ đi vay và trái phiếu phát hành,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay và trái phiếu phát hành,Tiền thu từ đi vay và trái phiếu phát hành,33,10.860.377.253,16.720.366.704,33.0,10860377253.0,16720366704.0
Tiền trả nợ gốc vay và chi phí liên quan đến phát hành trái phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay và chi phí liên quan đến phát hành trái phiếu,Tiền trả nợ gốc vay và chi phí liên quan đến phát hành trái phiếu,34,(14.873.521.463),(16.247.151.257),34.0,-14873521463.0,-16247151257.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(4.013.144.210),473.215.447,40.0,-4013144210.0,473215447.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,505.910.351,(531.136.935),50.0,505910351.0,-531136935.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,974.184.354,1.502.879.248,60.0,974184354.0,1502879248.0
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,(11.299.084),2.442.041,61.0,-11299084.0,2442041.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),7,1.468.795.621,974.184.354,7.0,1468795621.0,974184354.0
