row_label_raw,row_label_full,col_0,2024Nghìn VND,2023Nghìn VND,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Lãi từ thoái vốn đầu tư vào công ty con (Thuyết minh 6),Lãi từ thoái vốn đầu tư vào công ty con (Thuyết minh 6),Lãi từ thoái vốn đầu tư vào công ty con (Thuyết minh 6),1.405.929.713,-,1405929713.0,
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,499.623.079,470.918.507,499623079.0,470918507.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,8.894.929,12.298.730,8894929.0,12298730.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,2.885.780,2.094.081,2885780.0,2094081.0
,,,1.917.333.501,485.311.318,1917333501.0,485311318.0
