row_label_raw,row_label_full,col_0,Nhà cửa và vật kiến trúc Nghìn VND,Đất Nghìn VND,Tổng cộng Nghìn VND,numeric__Nhà cửa và vật kiến trúc Nghìn VND,numeric__Đất Nghìn VND,numeric__Tổng cộng Nghìn VND
Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),1.162.352.102(16.689.095),35.368.460(391.724),1.197.720.562(17.080.819),,,
Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6) > Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Nguyên giáSố dư đầu nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),(1.145.663.007),(34.976.736),(1.180.639.743),-1145663007.0,-34976736.0,-1180639743.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,-,,,
Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),494.800.39965.409.893(10.292.067),----,494.800.39965.409.893(10.292.067),,,
Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6) > Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),Giá trị hao mòn lũy kếSố dư đầu nămKhấu hao trong nămChênh lệch do quy đổi đơn vị tiền tệ báo cáoGiảm do thoái vốn đầu tư vào công ty con(Thuyết minh 6),(549.918.225),-,(549.918.225),-549918225.0,,-549918225.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,-,-,,,
Giá trị còn lạiSố dư đầu nămSố dư cuối năm,Số dư cuối năm > Giá trị còn lạiSố dư đầu nămSố dư cuối năm,Giá trị còn lạiSố dư đầu nămSố dư cuối năm,667.551.703,35.368.460,702.920.163,667551703.0,35368460.0,702920163.0
Giá trị còn lạiSố dư đầu nămSố dư cuối năm,Giá trị còn lạiSố dư đầu nămSố dư cuối năm,Giá trị còn lạiSố dư đầu nămSố dư cuối năm,-,-,-,,,
