row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lai),numeric__Năm nay,numeric__Năm trước(Trình bày lai)
Lợi nhuận sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ (VND),Lợi nhuận sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ (VND),Lợi nhuận sau thuế thu nhập doanh nghiệp của cổ đông Công ty mẹ (VND),388.774.476.599,315.301.354.839,388774476599.0,315301354839.0
Trích Quỹ Khen thưởng phúc lợi theo Nghị quyết Đại hội đông cổ đông (VND) (i),Trích Quỹ Khen thưởng phúc lợi theo Nghị quyết Đại hội đông cổ đông (VND) (i),Trích Quỹ Khen thưởng phúc lợi theo Nghị quyết Đại hội đông cổ đông (VND) (i),-,22.605.835.345,,22605835345.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),388.774.476.599,292.695.519.494,388774476599.0,292695519494.0
Số cổ phiếu phổ thông bình quân lưu hành trong năr,Số cổ phiếu phổ thông bình quân lưu hành trong năr,Số cổ phiếu phổ thông bình quân lưu hành trong năr,79.999.909,80.000.000,79999909.0,80000000.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),4.860,3.659,4860.0,3659.0
