row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,numeric__Môi quan hệ
Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Tập đoàn Thế kỳ,Công ty mẹ của Công ty,
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Cùng tập đoàn,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỷ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỷ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỷ,Cùng tập đoàn,
Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Cùng tập đoàn,
Công ty Cổ phần Thẩm định giá Thế kỳ,Công ty Cổ phần Thẩm định giá Thế kỳ,Công ty Cổ phần Thẩm định giá Thế kỳ,Cùng tập đoàn,
Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,Cùng tập đoàn,
"và các thành viên thuộc Ban Tổng Giám đốc, Hội đồng Quản trị, Ban Kiểm soát và người liên quan","và các thành viên thuộc Ban Tổng Giám đốc, Hội đồng Quản trị, Ban Kiểm soát và người liên quan","và các thành viên thuộc Ban Tổng Giám đốc, Hội đồng Quản trị, Ban Kiểm soát và người liên quan",,
