row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số cuối năm,numeric__Số đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số cuối năm
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,10.363.509.657,142.947.398.940,137.407.932.659,15.902.975.938,10363509657.0,142947398940.0,137407932659.0,15902975938.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,47.699.167.391,98.239.955.912,85.163.908.667,60.775.214.636,47699167391.0,98239955912.0,85163908667.0,60775214636.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,33.049.435.770,78.597.631.257,63.056.330.362,48.590.736.665,33049435770.0,78597631257.0,63056330362.0,48590736665.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,6.073.081.382,6.063.315.998,9.765.384,,6073081382.0,6063315998.0,9765384.0
Cộng,Cộng,Cộng,91.112.112.818,325.858.067.491,291.691.487.686,125.278.692.623,91112112818.0,325858067491.0,291691487686.0,125278692623.0
