row_label_raw,row_label_full,col_0,Dự phòng giảm giá chứng khoán vốnTriệu VND,Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,TổngTriệu VND,numeric__Dự phòng giảm giá chứng khoán vốnTriệu VND,numeric__Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,32.901,18.003,75.000,125.904,32901.0,18003.0,75000.0,125904.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,135,65.034,-,65.169,135.0,65034.0,,65169.0
,,,33.036,83.037,75.000,191.073,33036.0,83037.0,75000.0,191073.0
