row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,Các khoản phải thuTrong đó:,7.166.045,12.664.165,7166045.0,12664165.0
▪ Phải thu liên quan thư tín dụng trả chậm (*),▪ Phải thu liên quan thư tín dụng trả chậm (*),▪ Phải thu liên quan thư tín dụng trả chậm (*),6.089.972,8.095.834,6089972.0,8095834.0
▪ Phải thu hợp đồng mua bán nợ,▪ Phải thu hợp đồng mua bán nợ,▪ Phải thu hợp đồng mua bán nợ,321.289,-,321289.0,
▪ Phải thu tiền bán chứng khoán,▪ Phải thu tiền bán chứng khoán,▪ Phải thu tiền bán chứng khoán,-,3.495.389,,3495389.0
▪ Phải thu tiền cung cấp dịch vụ tư vấn,▪ Phải thu tiền cung cấp dịch vụ tư vấn,▪ Phải thu tiền cung cấp dịch vụ tư vấn,-,416.070,,416070.0
▪ Phải thu khác,▪ Phải thu khác,▪ Phải thu khác,754.784,656.872,754784.0,656872.0
Mua sắm tài sản cố định và xây dựng cơ bản dở dang,Mua sắm tài sản cố định và xây dựng cơ bản dở dang,Mua sắm tài sản cố định và xây dựng cơ bản dở dang,112.563,85.136,112563.0,85136.0
"Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",9.088.452,7.876.270,9088452.0,7876270.0
Tài sản Có khác (i),Tài sản Có khác (i),Tài sản Có khác (i),4.201.035,5.294.790,4201035.0,5294790.0
Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),Dự phòng rủi ro cho các tài sản Có nội bảng khác (ii),(643.649),(400.409),-643649.0,-400409.0
,,,19.924.446,25.519.952,19924446.0,25519952.0
