row_label_raw,row_label_full,col_0,31/12/2018 > Kỳ hạn,31/12/2018 > Lãi suất năm,31/12/2017 > Kỳ hạn,31/12/2017 > Lãi suất năm,numeric__31/12/2018 > Kỳ hạn,numeric__31/12/2018 > Lãi suất năm,numeric__31/12/2017 > Kỳ hạn,numeric__31/12/2017 > Lãi suất năm
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,,,
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,3 - 10 năm,"4,60% - 11,2%",3 - 10 năm,"4,6% - 12,2%",,,,
Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành,2 - 10 năm,"7,90% - 9,33%",1 - 10 năm,"6,7% - 9%",,,,
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCTD trong nước phát hành > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,1 - 15 năm,"8,98%",1 - 15 năm,"8,98%",,0.0898,,0.0898
