row_label_raw,row_label_full,col_0,col_1,2018Triệu VND,2017Triệu VND,numeric__col_1,numeric__2018Triệu VND,numeric__2017Triệu VND
,,,,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
01,01,01,Mua sắm tài sản cố định,(145.040),(115.948),,-145040.0,-115948.0
02,02,02,"Tiền thu từ thanh lý, nhượng bán tài sản cố định",1.762,183.216,,1762.0,183216.0
07,07,07,"Tiền chi đầu tư, góp vốn vào các đơn vị khác",(583.900),(12.857),,-583900.0,-12857.0
07,07,07,"Tiền thu đầu tư, góp vốn vào các đơn vị khác",13.363,115.952,,13363.0,115952.0
09,09,09,"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",141.168,51.950,,141168.0,51950.0
II,II,II,LU'U CHUYÊN TIỀN THUÀN TỪ HOẠT ĐỘNG ĐẦU TƯ,(572.647),222.313,,-572647.0,222313.0
,,,,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",(578),(330),,-578.0,-330.0
III,III,III,LU'U CHUYÊN TIỀN THUÀN TỪ HOẠT ĐỘNG TÀI CHÍNH,(578),(330),,-578.0,-330.0
IV,IV,IV,LU'U CHUYÊN TIỀN THUÀN TRONG NĂM,2.549.461,6.050.703,,2549461.0,6050703.0
V,V,V,TIỀN VÀ CÁC KHOÂN TƯƠNG ĐƯƠNG TIỀN ĐẦU NĂM,36.591.834,30.541.131,,36591834.0,30541131.0
VII,VII,VII,TIỀN VÀ CÁC KHOÂN TƯƠNG ĐƯƠNG TIỀN CUỐI NĂM (THUYẾT MINH 33),39.141.295,36.591.834,,39141295.0,36591834.0
