row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",5.310.165,4.085.903,5310165.0,4085903.0
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,985.254,465.280,985254.0,465280.0
Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,Các khoản phải trả nội bộ,28.451,44.380,28451.0,44380.0
"Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",27.746,34.383,27746.0,34383.0
Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,Các khoản phải trả công nhân viên,705,597,705.0,597.0
Các khoản phải trả nội bộ khác,Các khoản phải trả nội bộ khác,Các khoản phải trả nội bộ khác,-,9.400,,9400.0
Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,Các khoản phải trả bên ngoài,956.803,420.900,956803.0,420900.0
Thuế và các khoản phải trả cho ngân sách Nhà nước (i),Thuế và các khoản phải trả cho ngân sách Nhà nước (i),Thuế và các khoản phải trả cho ngân sách Nhà nước (i),220.898,188.306,220898.0,188306.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,735.905,232.594,735905.0,232594.0
,,,6.295.419,4.551.183,6295419.0,4551183.0
