row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2018Triệu VND,2017Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2018Triệu VND,numeric__2017Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,1.994.249,1.769.289,,,1994249.0,1769289.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,32,(370.616),(343.415),,32.0,-370616.0,-343415.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,32,(370.616),(343.415),,32.0,-370616.0,-343415.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.623.633,1.425.874,,,1623633.0,1425874.0
