row_label_raw,row_label_full,col_0,1/1/2018 Phải trả Triệu VND,Số phát sinh trong năm Triệu VND,Số đã nộp trong năm Triệu VND,31/12/2018 Phải trả Triệu VND,numeric__1/1/2018 Phải trả Triệu VND,numeric__Số phát sinh trong năm Triệu VND,numeric__Số đã nộp trong năm Triệu VND,numeric__31/12/2018 Phải trả Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,140.112,370.616,(327.662),183.066,140112.0,370616.0,-327662.0,183066.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,41.055,73.625,(89.486),25.194,41055.0,73625.0,-89486.0,25194.0
Các loại thuê khác,Các loại thuê khác,Các loại thuê khác,7.139,80.397,(74.898),12.638,7139.0,80397.0,-74898.0,12638.0
,,,188.306,524.638,(492.046),220.898,188306.0,524638.0,-492046.0,220898.0
