row_label_raw,row_label_full,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,31/12/2018Triệu VND,31/12/2017Triệu VND,numeric__31/12/2018Triệu VND,numeric__31/12/2017Triệu VND
▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng VND,2.750.669,1.576.212,2750669.0,1576212.0
▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,▪ Tiền gửi thanh toán và quỹ dự trữ bắt buộc bằng ngoại tệ khác,436.393,1.394.747,436393.0,1394747.0
,,,3.187.062,2.970.959,3187062.0,2970959.0
