row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,26,5.414.968.023.839,2.971.808.572.556,,1.0,26.0,5414968023839.0,2971808572556.0
2.,2.,2.,Các khoản giảm trừ doanh thu,02,26,67.226.030,185.249.392,,2.0,26.0,67226030.0,185249392.0
3.,3.,3.,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),10,26,5.414.900.797.809,2.971.623.323.164,,10.0,26.0,5414900797809.0,2971623323164.0
4.,4.,4.,Giá vốn hàng bán và dịch vụ cung cấp,11,27,5.310.320.159.922,2.886.869.303.658,,11.0,27.0,5310320159922.0,2886869303658.0
5.,5.,5.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),20,,104.580.637.887,84.754.019.506,,20.0,,104580637887.0,84754019506.0
6.,6.,6.,Doanh thu hoạt động tài chính,21,28,738.958.467.895,984.618.741.769,,21.0,28.0,738958467895.0,984618741769.0
7.,7.,7.,Chỉ phí tài chính,22,29,604.970.853.176,429.335.526.426,,22.0,29.0,604970853176.0,429335526426.0
7.,7.,7.,- Trong đó: Chi phí lãi vay,23,,417.890.452.607,262.518.931.924,,23.0,,417890452607.0,262518931924.0
8.,8.,8.,Chi phí bán hàng,25,30,5.276.176.941,7.618.800.809,,25.0,30.0,5276176941.0,7618800809.0
9.,9.,9.,Chi phí quản lý doanh nghiệp,26,30,117.849.198.301,86.137.807.392,,26.0,30.0,117849198301.0,86137807392.0
10.,10.,10.,Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)-(25+26)),30,,115.442.877.364,546.280.626.648,,30.0,,115442877364.0,546280626648.0
11.,11.,11.,Thu nhập khác,31,,2.943.490.427,3.169.940.920,,31.0,,2943490427.0,3169940920.0
12.,12.,12.,Chỉ phí khác,32,,871.332.391,1.180.308.314,,32.0,,871332391.0,1180308314.0
13.,13.,13.,Lợi nhuận khác (40=31-32),40,,2.072.158.036,1.989.632.606,,40.0,,2072158036.0,1989632606.0
14.,14.,14.,Tổng lợi nhuận kế toán trước thuế (50=30+40),50,,117.515.035.400,548.270.259.254,,50.0,,117515035400.0,548270259254.0
15.,15.,15.,Chỉ phí thuế thu nhập doanh nghiệp,51,32,,,,51.0,32.0,,
16.,16.,16.,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51),60,,117.515.035.400,548.270.259.254,,60.0,,117515035400.0,548270259254.0
