row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,117.515.035.400,548.270.259.254,,1.0,117515035400.0,548270259254.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,"Khấu hao tài sản cố định, bất động sản đầu tư",02,20.582.524.919,20.933.705.954,,2.0,20582524919.0,20933705954.0
2.,2. > 2.,2.,Các khoản dự phòng,03,10.857.438.991,(3.379.226.793),,3.0,10857438991.0,-3379226793.0
2.,2. > 2.,2.,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lạicác khoản mục tiền tệ có gốc ngoại tệ,04,3.882.374.559,(3.639.544.002),,4.0,3882374559.0,-3639544002.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(490.331.826.034),(951.902.497.528),,5.0,-490331826034.0,-951902497528.0
2.,2. > 2.,2.,Chi phí lãi vay và phát hành trái phiếu,06,443.188.375.554,286.135.403.530,,6.0,443188375554.0,286135403530.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trướcthay đổi vốn lưu động,08,105.693.923.389,(103.581.899.585),,8.0,105693923389.0,-103581899585.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải thu",09,(794.233.649.310),(407.367.197.946),,9.0,-794233649310.0,-407367197946.0
3.,2. > 3.,3.,"Tăng, giảm hàng tồn kho",10,(344.736.400.773),(110.583.118.268),,10.0,-344736400773.0,-110583118268.0
3.,2. > 3.,3.,"Tăng, giảm các khoản phải trả (Không kể thuế thu nhập doanh nghiệp phải nộp)",11,940.660.990.888,324.817.969.841,,11.0,940660990888.0,324817969841.0
3.,2. > 3.,3.,"Tăng, giảm chi phí trả trước",12,2.395.497.893,(8.902.381.821),,12.0,2395497893.0,-8902381821.0
3.,2. > 3.,3.,"Tăng, giảm chứng khoán kinh doanh",13,(3.929.947.303.915),(140.897.336.198),,13.0,-3929947303915.0,-140897336198.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(409.707.889.276),(208.822.185.935),,14.0,-409707889276.0,-208822185935.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,-,(863.243.160),,15.0,,-863243160.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(2.563.878.778),(2.248.488.889),,17.0,-2563878778.0,-2248488889.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt độngkinh doanh,20,(4.432.438.709.882),(658.447.881.961),,20.0,-4432438709882.0,-658447881961.0
II.,II.,II.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ vàcác tài sản dài hạn khác",21,(263.013.877.130),(97.566.970.727),,21.0,-263013877130.0,-97566970727.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ vàcác tài sản dài hạn khác",22,-,516.392.891,,22.0,,516392891.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ củadơn vị khác",23,(2.907.200.000.000),(5.218.771.008.134),,23.0,-2907200000000.0,-5218771008134.0
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợcủa đơn vị khác",24,2.676.679.346.054,4.190.666.662.080,,24.0,2676679346054.0,4190666662080.0
5.,II. > 5.,5.,Tiền chi đầu tư góp vốn vào đơn vị khác,25,(964.335.351.916),(2.678.194.855.008),,25.0,-964335351916.0,-2678194855008.0
6.,II. > 6.,6.,Tiền thu hồi đầu tư vốn vào đơn vị khác,26,-,1.917.282.934.684,,26.0,,1917282934684.0
7.,II. > 7.,7.,"Tiền thu lãi cho vay, cổ tức và lợi nhuậnđược chia",27,597.433.339.893,591.889.512.337,,27.0,597433339893.0,591889512337.0
7.,II. > 7.,7.,Lưu chuyển tiền thuần từ hoạt độngđâu tư,30,(860.436.543.099),(1.294.177.331.877),,30.0,-860436543099.0,-1294177331877.0
