row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
LS-Nikko Copper Inc.,LS-Nikko Copper Inc.,LS-Nikko Copper Inc.,293.438.419.981,293.438.419.981,296.152.600.946,296.152.600.946,293438419981.0,293438419981.0,296152600946.0,296152600946.0
Glencore International AG,Glencore International AG,Glencore International AG,82.726.278.896,82.726.278.896,-,-,82726278896.0,82726278896.0,,
Sofia Med,Sofia Med,Sofia Med,46.760.611.595,46.760.611.595,84.957.736.988,84.957.736.988,46760611595.0,46760611595.0,84957736988.0,84957736988.0
Công ty Cổ phần đầu tư Xây dựng,Công ty Cổ phần đầu tư Xây dựng,Công ty Cổ phần đầu tư Xây dựng,37.080.566.801,37.080.566.801,-,-,37080566801.0,37080566801.0,,
"Newtecons (Gói thầu BP02, BP03)","Newtecons (Gói thầu BP02, BP03)","Newtecons (Gói thầu BP02, BP03)",,,,,,,,
"Mitsui & Co., Ltd","Newtecons (Gói thầu BP02, BP03) > Mitsui & Co., Ltd","Mitsui & Co., Ltd",-,-,57.321.031.338,57.321.031.338,,,57321031338.0,57321031338.0
Các nhà cung cấp khác,"Newtecons (Gói thầu BP02, BP03) > Các nhà cung cấp khác",Các nhà cung cấp khác,20.718.793.109,20.718.793.109,59.189.189.088,59.189.189.088,20718793109.0,20718793109.0,59189189088.0,59189189088.0
,,,480.724.670.382,480.724.670.382,497.620.558.360,497.620.558.360,480724670382.0,480724670382.0,497620558360.0,497620558360.0
Trong đó: Phải trả người bán là các bên liên quan(Chỉ tiết trình bày tại Thuyết minh số 33),"Newtecons (Gói thầu BP02, BP03) > Trong đó: Phải trả người bán là các bên liên quan(Chỉ tiết trình bày tại Thuyết minh số 33)",Trong đó: Phải trả người bán là các bên liên quan(Chỉ tiết trình bày tại Thuyết minh số 33),11.254.101,11.254.101,138.524.927,138.524.927,11254101.0,11254101.0,138524927.0,138524927.0
