row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Doanh thu cho thuê văn phòng,a. Ngắn hạn > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,7.313.416.841,6.843.075.232,7313416841.0,6843075232.0
Lãi bán hàng trả chậm,a. Ngắn hạn > Lãi bán hàng trả chậm,Lãi bán hàng trả chậm,10.293.672.078,1.818.540.581,10293672078.0,1818540581.0
,,,17.607.088.919,8.661.615.813,17607088919.0,8661615813.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Doanh thu cho thuê văn phòng,b. Dài hạn > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,41.464.674.598,42.553.655.782,41464674598.0,42553655782.0
Doanh thu cho thuê cơ sở hạ tầng,b. Dài hạn > Doanh thu cho thuê cơ sở hạ tầng,Doanh thu cho thuê cơ sở hạ tầng,128.077.671.744,132.333.923.304,128077671744.0,132333923304.0
,,,169.542.346.342,174.887.579.086,169542346342.0,174887579086.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu chưa thực hiện với các bên liên quan(Chi tiết trình bày tại Thuyết minh số 33),Trong đó: > Doanh thu chưa thực hiện với các bên liên quan(Chi tiết trình bày tại Thuyết minh số 33),Doanh thu chưa thực hiện với các bên liên quan(Chi tiết trình bày tại Thuyết minh số 33),138.542.723.023,134.152.463.885,138542723023.0,134152463885.0
